,x,y,z,radian
1733,9.605696618395081,-5.545851528384285,2018.0,5.759586531581287
139,11.179039301310045,0.0,2019.0,0.0
284,9.719149728061169,5.611353711790392,2019.0,0.5235987755982988
429,6.09170305676856,10.55113919894578,2019.0,1.0471975511965976
574,7.059099453600464e-16,11.528384279475983,2019.0,1.5707963267948966
719,-5.393013100436679,9.34097269584089,2019.0,2.0943951023931953
864,-9.530061211951029,5.502183406113536,2019.0,2.6179938779914944
1009,-11.179039301310045,1.369037469789181e-15,2019.0,3.141592653589793
1154,-9.719149728061167,-5.611353711790394,2019.0,3.6651914291880923
1299,-5.567685589519657,-9.643514321617111,2019.0,4.1887902047863905
1444,-2.101686428231047e-15,-11.441048034934498,2019.0,4.71238898038469
1589,5.6986899563318785,-9.870420540949278,2019.0,5.235987755982989
1734,10.286415276391583,-5.9388646288209666,2019.0,5.759586531581287
140,12.183406113537117,0.0,2020.0,0.0
285,10.815863121499977,6.244541484716156,2020.0,0.5235987755982988
430,6.09170305676856,10.55113919894578,2020.0,1.0471975511965976
575,7.353228597500483e-16,12.008733624454148,2020.0,1.5707963267948966
720,-5.764192139737989,9.983873650615363,2020.0,2.0943951023931953
865,-9.56787891517306,5.524017467248909,2020.0,2.6179938779914944
1010,-10.960698689956333,1.342298456707361e-15,2020.0,3.141592653589793
1155,-9.416608102284945,-5.436681222707425,2020.0,3.6651914291880923
1300,-5.676855895196511,-9.832602837727249,2020.0,4.1887902047863905
1445,-2.0054259811364952e-15,-10.91703056768559,2020.0,4.71238898038469
1590,5.938864628820962,-10.286415276391587,2020.0,5.235987755982989
1735,9.151884179730745,-5.283842794759829,2020.0,5.759586531581287
141,10.611353711790393,0.0,2021.0,0.0
286,8.546800928178305,4.934497816593886,2021.0,0.5235987755982988
431,5.480349344978167,9.492243508729,2021.0,1.0471975511965976
576,6.337146100391326e-16,10.34934497816594,2021.0,1.5707963267948966
721,-5.262008733624452,9.114066476508722,2021.0,2.0943951023931953
866,-9.303154992618861,5.3711790393013095,2021.0,2.6179938779914944
1011,-11.091703056768559,1.3583418645564529e-15,2021.0,3.141592653589793
1156,-9.227519586174804,-5.327510917030568,2021.0,3.6651914291880923
1301,-5.545851528384285,-9.605696618395081,2021.0,4.1887902047863905
1446,-2.093664724306501e-15,-11.397379912663755,2021.0,4.71238898038469
1591,5.589519650655023,-9.68133202483914,2021.0,5.235987755982989
1736,9.378790399062913,-5.414847161572057,2021.0,5.759586531581287
142,11.048034934497819,0.0,2022.0,0.0
287,9.492243508729002,5.4803493449781655,2022.0,0.5235987755982988
432,5.829694323144105,10.097326760281446,2022.0,1.0471975511965976
577,6.577797218127706e-16,10.74235807860262,2022.0,1.5707963267948966
722,-5.371179039301308,9.303154992618861,2022.0,2.0943951023931953
867,-9.605696618395084,5.545851528384278,2022.0,2.6179938779914944
1012,-11.179039301310045,1.369037469789181e-15,2022.0,3.141592653589793
1157,-9.719149728061167,-5.611353711790394,2022.0,3.6651914291880923
1302,-5.480349344978171,-9.492243508728999,2022.0,4.1887902047863905
1447,-2.069599612532863e-15,-11.26637554585153,2022.0,4.71238898038469
1592,5.131004366812228,-8.887160257176552,2022.0,5.235987755982989
1737,9.151884179730745,-5.283842794759829,2022.0,5.759586531581287
143,10.91703056768559,0.0,2023.0,0.0
288,9.83260283772725,5.676855895196505,2023.0,0.5235987755982988
433,6.200873362445417,10.740227715055921,2023.0,1.0471975511965976
578,7.005621427436824e-16,11.441048034934498,2023.0,1.5707963267948966
723,-5.567685589519649,9.643514321617115,2023.0,2.0943951023931953
868,-10.21077986994753,5.895196506550217,2023.0,2.6179938779914944
1013,-12.270742358078603,1.5027325351982806e-15,2023.0,3.141592653589793
1158,-10.664592308611864,-6.157205240174674,2023.0,3.6651914291880923
1303,-6.768558951965072,-11.723487998828643,2023.0,4.1887902047863905
1448,-2.374424361665611e-15,-12.92576419213974,2023.0,4.71238898038469
1593,6.659388646288212,-11.534399482718507,2023.0,5.235987755982989
1738,11.23185785694228,-6.484716157205246,2023.0,5.759586531581287
144,12.401746724890831,0.0,2024.0,0.0
289,11.572217185940534,6.68122270742358,2024.0,0.5235987755982988
434,6.572052401746727,11.383128669830395,2024.0,1.0471975511965976
579,,,2024.0,1.5707963267948966
724,,,2024.0,2.0943951023931953
869,,,2024.0,2.6179938779914944
1014,,,2024.0,3.141592653589793
1159,,,2024.0,3.6651914291880923
1304,,,2024.0,4.1887902047863905
1449,,,2024.0,4.71238898038469
1594,,,2024.0,5.235987755982989
1739,,,2024.0,5.759586531581287
